date,bot,symbol,ticker,signal_type,strike,expiration,dte,price,volume,premium,P,V,G,regime,would_fire,filter_reason,conviction_mult
2025-12-03,Bullseye Bot,IBIT,O:IBIT251226P00048000,PUT,48.0,2025-12-26,23,0.8733333333333334,1279,111699.33333333333,-0.11934177316961314,0.004080881608654725,0.35,NEUTRAL,True,PASSED,1.035802531950884
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00050000,CALL,50.0,2025-12-31,28,4.5,5193,2336850.0,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00055000,CALL,55.0,2025-12-31,28,1.8399999999999999,1423,261831.99999999997,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00056000,CALL,56.0,2025-12-31,28,1.4966666666666664,664,99378.66666666666,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00058000,CALL,58.0,2025-12-31,28,0.9833333333333334,679,66768.33333333334,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00060000,CALL,60.0,2025-12-31,28,0.64,1487,95168.0,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00065000,CALL,65.0,2025-12-31,28,0.25,1413,35325.0,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT251231C00071000,CALL,71.0,2025-12-31,28,0.13,1037,13481.0,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT260102C00051000,CALL,51.0,2026-01-02,30,3.9299999999999997,2964,1164851.9999999998,-0.11934177316961314,0.004080881608654725,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBIT,O:IBIT260102P00044000,PUT,44.0,2026-01-02,30,0.48333333333333334,748,36153.333333333336,-0.11934177316961314,0.004080881608654725,0.35,NEUTRAL,True,PASSED,1.035802531950884
2025-12-03,Bullseye Bot,IBIT,O:IBIT260102P00048000,PUT,48.0,2026-01-02,30,1.12,1067,119504.00000000001,-0.11934177316961314,0.004080881608654725,0.35,NEUTRAL,True,PASSED,1.035802531950884
2025-12-03,Bullseye Bot,IBIT,O:IBIT260102P00050000,PUT,50.0,2026-01-02,30,1.6733333333333336,1001,167500.6666666667,-0.11934177316961314,0.004080881608654725,0.35,NEUTRAL,True,PASSED,1.035802531950884
2025-12-03,Bullseye Bot,IBIT,O:IBIT260102P00051500,PUT,51.5,2026-01-02,30,2.276666666666667,619,140925.66666666666,-0.11934177316961314,0.004080881608654725,0.35,NEUTRAL,True,PASSED,1.035802531950884
2025-12-03,Bullseye Bot,IBM,O:IBM251205C00305000,CALL,305.0,2025-12-05,2,1.8633333333333333,843,157079.0,0.08918308376182198,-0.0011646918128228618,0.65,NEUTRAL,True,PASSED,1.0267549251285466
2025-12-03,Bullseye Bot,IBM,O:IBM251205C00307500,CALL,307.5,2025-12-05,2,1.1300000000000001,2317,261821.00000000006,0.08918308376182198,-0.0011646918128228618,0.65,NEUTRAL,True,PASSED,1.0267549251285466
2025-12-03,Bullseye Bot,IBM,O:IBM251205C00310000,CALL,310.0,2025-12-05,2,0.5666666666666665,944,53493.333333333314,0.08918308376182198,-0.0011646918128228618,0.65,NEUTRAL,True,PASSED,1.0267549251285466
2025-12-03,Bullseye Bot,IBM,O:IBM251205C00315000,CALL,315.0,2025-12-05,2,0.19333333333333336,2284,44157.333333333336,0.08918308376182198,-0.0011646918128228618,0.65,NEUTRAL,True,PASSED,1.0267549251285466
2025-12-03,Bullseye Bot,IBM,O:IBM251205P00287500,PUT,287.5,2025-12-05,2,0.25999999999999995,2398,62347.99999999999,0.08918308376182198,-0.0011646918128228618,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IBM,O:IBM251212C00310000,CALL,310.0,2025-12-12,9,2.5033333333333334,2006,502168.6666666666,0.08918308376182198,-0.0011646918128228618,0.65,NEUTRAL,True,PASSED,1.0267549251285466
2025-12-03,Bullseye Bot,IBM,O:IBM251212P00280000,PUT,280.0,2025-12-12,9,0.5533333333333333,1905,105409.99999999999,0.08918308376182198,-0.0011646918128228618,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IEF,O:IEF251219P00096000,PUT,96.0,2025-12-19,16,0.15666666666666665,4809,75341.0,0.012325196235190588,0.0003718211270676889,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IMAX,O:IMAX251219C00036000,CALL,36.0,2025-12-19,16,0.5466666666666666,1013,55377.33333333333,0.25269340754704367,0.01106095279809398,0.65,NEUTRAL,True,PASSED,1.075808022264113
2025-12-03,Bullseye Bot,IMAX,O:IMAX251219C00040000,CALL,40.0,2025-12-19,16,0.09666666666666668,1601,15476.333333333336,0.25269340754704367,0.01106095279809398,0.65,NEUTRAL,True,PASSED,1.075808022264113
2025-12-03,Bullseye Bot,IMSR,O:IMSR251205C00010000,CALL,10.0,2025-12-05,2,0.21,902,18942.0,-0.1505890022792865,0.0,0.65,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INBX,O:INBX251219P00050000,PUT,50.0,2025-12-19,16,0.9,600,54000.0,0.13616078490663577,-0.06937528497411688,0.35,VOLATILITY_CONTRACTION,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00040000,CALL,40.0,2025-12-05,2,3.5566666666666666,1013,360290.3333333333,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00041000,CALL,41.0,2025-12-05,2,2.64,754,199056.00000000003,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00041500,CALL,41.5,2025-12-05,2,2.1999999999999997,1010,222199.99999999994,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00042000,CALL,42.0,2025-12-05,2,1.8766666666666667,4646,871899.3333333334,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00042500,CALL,42.5,2025-12-05,2,1.53,1349,206397.00000000003,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00043000,CALL,43.0,2025-12-05,2,1.2433333333333334,9792,1217472.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00044000,CALL,44.0,2025-12-05,2,0.79,15872,1253888.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00045000,CALL,45.0,2025-12-05,2,0.5,14290,714500.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00046000,CALL,46.0,2025-12-05,2,0.3566666666666667,5390,192243.33333333334,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00047000,CALL,47.0,2025-12-05,2,0.22333333333333336,1764,39396.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00048000,CALL,48.0,2025-12-05,2,0.15333333333333332,712,10917.333333333332,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00049000,CALL,49.0,2025-12-05,2,0.11666666666666668,1867,21781.666666666668,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205C00050000,CALL,50.0,2025-12-05,2,0.08,3004,24032.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00038500,PUT,38.5,2025-12-05,2,0.04,2145,8580.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00039000,PUT,39.0,2025-12-05,2,0.04666666666666667,1518,7084.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00040000,PUT,40.0,2025-12-05,2,0.08,4115,32920.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00040500,PUT,40.5,2025-12-05,2,0.12,2475,29700.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00041000,PUT,41.0,2025-12-05,2,0.17999999999999997,5501,99017.99999999999,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00041500,PUT,41.5,2025-12-05,2,0.25333333333333335,3306,83752.00000000001,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00042000,PUT,42.0,2025-12-05,2,0.35333333333333333,11105,392376.6666666667,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00042500,PUT,42.5,2025-12-05,2,0.46666666666666673,3448,160906.6666666667,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00043000,PUT,43.0,2025-12-05,2,0.6833333333333335,11258,769296.6666666669,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00044000,PUT,44.0,2025-12-05,2,1.2233333333333334,4481,548175.6666666667,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251205P00045000,PUT,45.0,2025-12-05,2,1.9266666666666665,655,126196.66666666664,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00040000,CALL,40.0,2025-12-12,9,3.856666666666667,6887,2656086.3333333335,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00041000,CALL,41.0,2025-12-12,9,3.15,866,272790.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00042000,CALL,42.0,2025-12-12,9,2.563333333333333,2209,566240.3333333333,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00043000,CALL,43.0,2025-12-12,9,1.97,1852,364844.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00044000,CALL,44.0,2025-12-12,9,1.49,4095,610155.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00045000,CALL,45.0,2025-12-12,9,1.1666666666666667,13715,1600083.3333333335,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00046000,CALL,46.0,2025-12-12,9,0.8833333333333333,3086,272596.6666666667,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00047000,CALL,47.0,2025-12-12,9,0.7033333333333335,2076,146012.00000000003,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00048000,CALL,48.0,2025-12-12,9,0.54,2284,123336.00000000001,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00049000,CALL,49.0,2025-12-12,9,0.41333333333333333,1554,64232.00000000001,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00050000,CALL,50.0,2025-12-12,9,0.35333333333333333,2594,91654.66666666666,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212C00051000,CALL,51.0,2025-12-12,9,0.2833333333333333,1400,39666.666666666664,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00039000,PUT,39.0,2025-12-12,9,0.24333333333333332,1565,38081.666666666664,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00040000,PUT,40.0,2025-12-12,9,0.4033333333333333,2320,93573.33333333333,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00041000,PUT,41.0,2025-12-12,9,0.6266666666666667,2341,146702.6666666667,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00042000,PUT,42.0,2025-12-12,9,0.92,3862,355304.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00043000,PUT,43.0,2025-12-12,9,1.3766666666666667,3078,423738.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251212P00044000,PUT,44.0,2025-12-12,9,1.93,645,124484.99999999999,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00038000,CALL,38.0,2025-12-19,16,5.916666666666667,635,375708.3333333334,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00040000,CALL,40.0,2025-12-19,16,4.253333333333334,979,416401.33333333343,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00042000,CALL,42.0,2025-12-19,16,2.983333333333333,1026,306089.99999999994,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00043000,CALL,43.0,2025-12-19,16,2.4499999999999997,6352,1556239.9999999998,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00044000,CALL,44.0,2025-12-19,16,2.026666666666667,2074,420330.66666666674,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00045000,CALL,45.0,2025-12-19,16,1.64,5833,956611.9999999999,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00047000,CALL,47.0,2025-12-19,16,1.0666666666666667,3237,345280.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00048000,CALL,48.0,2025-12-19,16,0.91,2252,204932.00000000003,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00050000,CALL,50.0,2025-12-19,16,0.6466666666666666,4842,313116.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00052000,CALL,52.0,2025-12-19,16,0.45333333333333337,2517,114104.00000000001,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219C00060000,CALL,60.0,2025-12-19,16,0.17666666666666667,994,17560.666666666664,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00030000,PUT,30.0,2025-12-19,16,0.05666666666666667,1488,8432.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00031000,PUT,31.0,2025-12-19,16,0.06,955,5730.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00038000,PUT,38.0,2025-12-19,16,0.35333333333333333,750,26500.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00040000,PUT,40.0,2025-12-19,16,0.71,2627,186516.99999999997,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00042000,PUT,42.0,2025-12-19,16,1.3833333333333335,1099,152028.33333333334,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00043000,PUT,43.0,2025-12-19,16,1.8366666666666667,1658,304519.3333333333,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251219P00044000,PUT,44.0,2025-12-19,16,2.3833333333333333,621,148005.0,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC251226C00042000,CALL,42.0,2025-12-26,23,3.236666666666667,2352,761264.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251226C00045000,CALL,45.0,2025-12-26,23,1.92,671,128832.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251226C00050000,CALL,50.0,2025-12-26,23,0.8166666666666668,2339,191018.33333333337,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC251226P00040000,PUT,40.0,2025-12-26,23,0.9166666666666666,1129,103491.66666666666,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,INTC,O:INTC260102C00044000,CALL,44.0,2026-01-02,30,2.75,642,176550.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC260102C00045000,CALL,45.0,2026-01-02,30,2.19,761,166659.0,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC260102C00050000,CALL,50.0,2026-01-02,30,1.0533333333333335,844,88901.33333333334,0.16428937899360282,0.007849760185123372,0.65,NEUTRAL,True,PASSED,1.0492868136980809
2025-12-03,Bullseye Bot,INTC,O:INTC260102P00040000,PUT,40.0,2026-01-02,30,1.1466666666666665,1012,116042.66666666666,0.16428937899360282,0.007849760185123372,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205C00049000,CALL,49.0,2025-12-05,2,1.0633333333333332,680,72306.66666666666,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205C00050000,CALL,50.0,2025-12-05,2,0.7000000000000001,2123,148610.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205C00051000,CALL,51.0,2025-12-05,2,0.49,942,46158.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205C00052000,CALL,52.0,2025-12-05,2,0.33,1328,43824.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205C00054000,CALL,54.0,2025-12-05,2,0.15,1025,15375.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205P00046000,PUT,46.0,2025-12-05,2,0.9133333333333334,1211,110604.66666666669,0.06686470033661628,-0.009795029152661637,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205P00046500,PUT,46.5,2025-12-05,2,1.0933333333333335,1822,199205.33333333334,0.06686470033661628,-0.009795029152661637,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IONQ,O:IONQ251205P00047000,PUT,47.0,2025-12-05,2,1.2633333333333332,1252,158169.3333333333,0.06686470033661628,-0.009795029152661637,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IONQ,O:IONQ251212C00047000,CALL,47.0,2025-12-12,9,3.0933333333333333,1097,339338.6666666667,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251212C00050000,CALL,50.0,2025-12-12,9,1.82,1530,278460.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251212C00053000,CALL,53.0,2025-12-12,9,1.0566666666666666,615,64985.0,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251212C00070000,CALL,70.0,2025-12-12,9,0.19666666666666666,1154,22695.333333333332,0.06686470033661628,-0.009795029152661637,0.65,NEUTRAL,True,PASSED,1.0200594101009848
2025-12-03,Bullseye Bot,IONQ,O:IONQ251219P00046000,PUT,46.0,2025-12-19,16,2.8633333333333333,1428,408884.0,0.06686470033661628,-0.009795029152661637,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IONQ,O:IONQ251219P00047000,PUT,47.0,2025-12-19,16,3.3699999999999997,1521,512576.99999999994,0.06686470033661628,-0.009795029152661637,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IOT,O:IOT251205C00048500,CALL,48.5,2025-12-05,2,0.43,720,30960.000000000004,0.13371033217646222,-0.004293100677068923,0.65,NEUTRAL,True,PASSED,1.0401130996529386
2025-12-03,Bullseye Bot,IOT,O:IOT251205P00035000,PUT,35.0,2025-12-05,2,1.45,1761,255344.99999999997,0.13371033217646222,-0.004293100677068923,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IOT,O:IOT251205P00036000,PUT,36.0,2025-12-05,2,1.7666666666666668,3585,633350.0000000001,0.13371033217646222,-0.004293100677068923,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IOT,O:IOT251205P00038000,PUT,38.0,2025-12-05,2,2.57,1804,463628.0,0.13371033217646222,-0.004293100677068923,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IOT,O:IOT251212P00038000,PUT,38.0,2025-12-12,9,2.7933333333333334,1784,498330.66666666674,0.13371033217646222,-0.004293100677068923,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00002000,CALL,2.0,2025-12-19,16,1.1833333333333333,5216,617226.6666666666,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00003000,CALL,3.0,2025-12-19,16,0.6666666666666666,32813,2187533.333333333,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00004000,CALL,4.0,2025-12-19,16,0.4166666666666667,27211,1133791.6666666667,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00005000,CALL,5.0,2025-12-19,16,0.26333333333333336,5770,151943.33333333337,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00006000,CALL,6.0,2025-12-19,16,0.19666666666666666,1685,33138.333333333336,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00007000,CALL,7.0,2025-12-19,16,0.18333333333333335,1399,25648.333333333336,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00008000,CALL,8.0,2025-12-19,16,0.13333333333333333,1492,19893.333333333332,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219C00010000,CALL,10.0,2025-12-19,16,0.08,1059,8472.0,0.18190817698092118,0.006220353109334789,0.65,NEUTRAL,True,PASSED,1.0545724530942764
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219P00001000,PUT,1.0,2025-12-19,16,0.06666666666666667,9552,63679.99999999999,0.18190817698092118,0.006220353109334789,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219P00002000,PUT,2.0,2025-12-19,16,0.2333333333333333,3712,86613.33333333331,0.18190817698092118,0.006220353109334789,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219P00003000,PUT,3.0,2025-12-19,16,0.6266666666666667,10770,674920.0000000001,0.18190817698092118,0.006220353109334789,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219P00004000,PUT,4.0,2025-12-19,16,1.3266666666666664,1073,142351.3333333333,0.18190817698092118,0.006220353109334789,0.35,NEUTRAL,True,PASSED,1.0
2025-12-03,Bullseye Bot,IRBT,O:IRBT251219P00005000,PUT,5.0,2025-12-19,16,2.283333333333333,749,171021.66666666666,0.18190817698092118,0.006220353109334789,0.35,NEUTRAL,True,PASSED,1.0
